Query	Entry	Entry_Name	Protein_Name	Gene_Names	Organism	GO_IDs	GO_Terms	GO_Evidence	Status
A0A1D2MY13	A0A1D2MY13	A0A1D2MY13_ORCCI	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	NA	Orchesella cincta	GO:0005789;GO:0004377;GO:0006487	C:endoplasmic reticulum membrane;F:GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity;P:protein N-linked glycosylation	IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:TreeGrafter	Success
A0A1D2MYF8	A0A1D2MYF8	A0A1D2MYF8_ORCCI	Cadherin-related tumor suppressor	NA	Orchesella cincta	GO:0016342;GO:0008013;GO:0045296;GO:0005509;GO:0016477;GO:0001736;GO:0007163;GO:0007156	C:catenin complex;F:beta-catenin binding;F:cadherin binding;F:calcium ion binding;P:cell migration;P:establishment of planar polarity;P:establishment or maintenance of cell polarity;P:homophilic cell adhesion via plasma membrane adhesion molecules	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:UniProtKB-ARBA;IEA:InterPro	Success
A0A1D2MTZ4	A0A1D2MTZ4	A0A1D2MTZ4_ORCCI	BTB and MATH domain-containing protein 42	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2M197	A0A1D2M197	A0A1D2M197_ORCCI	Protein PBDC1	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MXQ5	A0A1D2MXQ5	A0A1D2MXQ5_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N2J8	A0A1D2N2J8	A0A1D2N2J8_ORCCI	protein-tyrosine-phosphatase	NA	Orchesella cincta	GO:0043232;GO:0004725	C:intracellular membraneless organelle;F:protein tyrosine phosphatase activity	IEA:UniProtKB-ARBA;IEA:UniProtKB-EC	Success
A0A1D2N1I1	A0A1D2N1I1	A0A1D2N1I1_ORCCI	Lysosomal dipeptide transporter MFSD1	NA	Orchesella cincta	GO:0005765;GO:0022857	C:lysosomal membrane;F:transmembrane transporter activity	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2MWJ7	A0A1D2MWJ7	A0A1D2MWJ7_ORCCI	Piwi-like protein 1	NA	Orchesella cincta	GO:0003723;GO:0034587	F:RNA binding;P:piRNA processing	IEA:InterPro;IEA:UniProtKB-ARBA	Success
A0A1D2NK21	A0A1D2NK21	A0A1D2NK21_ORCCI	Protein slit	NA	Orchesella cincta	GO:0005509;GO:0008201;GO:0048495;GO:0048513;GO:0007411	F:calcium ion binding;F:heparin binding;F:Roundabout binding;P:animal organ development;P:axon guidance	IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:TreeGrafter	Success
A0A1D2NK50	A0A1D2NK50	A0A1D2NK50_ORCCI	Uncharacterized protein	NA	Orchesella cincta	GO:0005576;GO:0005179	C:extracellular region;F:hormone activity	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2NK81	A0A1D2NK81	A0A1D2NK81_ORCCI	Homeobox protein Nkx-6.1	NA	Orchesella cincta	GO:0005634;GO:0000981;GO:0000978;GO:0030154	C:nucleus;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;P:cell differentiation	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NK21	A0A1D2NK21	A0A1D2NK21_ORCCI	Protein slit	NA	Orchesella cincta	GO:0005509;GO:0008201;GO:0048495;GO:0048513;GO:0007411	F:calcium ion binding;F:heparin binding;F:Roundabout binding;P:animal organ development;P:axon guidance	IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:TreeGrafter	Success
A0A1D2NK71	A0A1D2NK71	A0A1D2NK71_ORCCI	tRNA pseudouridine(55) synthase	NA	Orchesella cincta	GO:0005634;GO:0009982;GO:0003723;GO:1990481;GO:0006400	C:nucleus;F:pseudouridine synthase activity;F:RNA binding;P:mRNA pseudouridine synthesis;P:tRNA modification	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MCU8	A0A1D2MCU8	A0A1D2MCU8_ORCCI	Secreted protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NKY5	A0A1D2NKY5	A0A1D2NKY5_ORCCI	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B	NA	Orchesella cincta	GO:0000159;GO:0019888	C:protein phosphatase type 2A complex;F:protein phosphatase regulator activity	IEA:UniProtKB-UniRule;IEA:InterPro	Success
A0A1D2NK79	A0A1D2NK79	A0A1D2NK79_ORCCI	Putative cytochrome P450 CYP44	NA	Orchesella cincta	GO:0020037;GO:0005506;GO:0004497;GO:0016705	F:heme binding;F:iron ion binding;F:monooxygenase activity;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2NK22	A0A1D2NK22	A0A1D2NK22_ORCCI	Protein unc-13 D	NA	Orchesella cincta	GO:0005770;GO:0099503;GO:0006887	C:late endosome;C:secretory vesicle;P:exocytosis	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2NK72	A0A1D2NK72	A0A1D2NK72_ORCCI	Potassium voltage-gated channel protein Shal	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NKK1	A0A1D2NKK1	A0A1D2NKK1_ORCCI	Potassium voltage-gated channel protein Shal	NA	Orchesella cincta	GO:0008076;GO:0005250;GO:0001508	C:voltage-gated potassium channel complex;F:A-type (transient outward) potassium channel activity;P:action potential	IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NK74	A0A1D2NK74	A0A1D2NK74_ORCCI	RNA exonuclease 4	NA	Orchesella cincta	GO:0005634;GO:0008408;GO:0003676;GO:0006364	C:nucleus;F:3'-5' exonuclease activity;F:nucleic acid binding;P:rRNA processing	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro;IEA:InterPro	Success
A0A1D2NKA8	A0A1D2NKA8	A0A1D2NKA8_ORCCI	DNA-(apurinic or apyrimidinic site) endonuclease	NA	Orchesella cincta	GO:0005634;GO:0003906;GO:0008311;GO:0016829;GO:0008081;GO:0008270;GO:0006284	C:nucleus;F:DNA-(apurinic or apyrimidinic site) endonuclease activity;F:double-stranded DNA 3'-5' DNA exonuclease activity;F:lyase activity;F:phosphoric diester hydrolase activity;F:zinc ion binding;P:base-excision repair	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2M779	A0A1D2M779	A0A1D2M779_ORCCI	Cytochrome P450 3A21	NA	Orchesella cincta	GO:0016020;GO:0020037;GO:0005506;GO:0016705;GO:0008395	C:membrane;F:heme binding;F:iron ion binding;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;F:steroid hydroxylase activity	IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2MI34	A0A1D2MI34	A0A1D2MI34_ORCCI	E3 ubiquitin-protein ligase Siah2	NA	Orchesella cincta	GO:0005737;GO:0031624;GO:0061630;GO:0008270;GO:0043161	C:cytoplasm;F:ubiquitin conjugating enzyme binding;F:ubiquitin protein ligase activity;F:zinc ion binding;P:proteasome-mediated ubiquitin-dependent protein catabolic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2N6G0	A0A1D2N6G0	A0A1D2N6G0_ORCCI	Exportin-7	NA	Orchesella cincta	GO:0005737;GO:0005643;GO:0005049;GO:0031267;GO:0006611	C:cytoplasm;C:nuclear pore;F:nuclear export signal receptor activity;F:small GTPase binding;P:protein export from nucleus	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2N6K0	A0A1D2N6K0	A0A1D2N6K0_ORCCI	NOC3-like protein	NA	Orchesella cincta	GO:0005730;GO:0003682;GO:0006270	C:nucleolus;F:chromatin binding;P:DNA replication initiation	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MTS6	A0A1D2MTS6	A0A1D2MTS6_ORCCI	Platelet glycoprotein Ib alpha chain	NA	Orchesella cincta	GO:0030667;GO:0006887	C:secretory granule membrane;P:exocytosis	IEA:InterPro;IEA:InterPro	Success
A0A1D2MCJ8	A0A1D2MCJ8	A0A1D2MCJ8_ORCCI	Histone-lysine N-methyltransferase eggless	NA	Orchesella cincta	GO:0005694;GO:0005634;GO:0003677;GO:0046974;GO:0008270;GO:0070828;GO:0032259;GO:0010629	C:chromosome;C:nucleus;F:DNA binding;F:histone H3K9 methyltransferase activity;F:zinc ion binding;P:heterochromatin organization;P:methylation;P:negative regulation of gene expression	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:InterPro;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2N5J9	A0A1D2N5J9	A0A1D2N5J9_ORCCI	RING-type domain-containing protein	NA	Orchesella cincta	GO:0061630;GO:0008270;GO:0016567	F:ubiquitin protein ligase activity;F:zinc ion binding;P:protein ubiquitination	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2M1H4	A0A1D2M1H4	A0A1D2M1H4_ORCCI	Protein maternal effect lethal 26	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2ND35	A0A1D2ND35	A0A1D2ND35_ORCCI	Coiled-coil domain-containing protein 186	NA	Orchesella cincta	GO:0005802;GO:0031267;GO:0099518	C:trans-Golgi network;F:small GTPase binding;P:vesicle cytoskeletal trafficking	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2ND40	A0A1D2ND40	A0A1D2ND40_ORCCI	Dihydropyrimidine dehydrogenase [NADP(+)]	NA	Orchesella cincta	GO:0005829;GO:0051539;GO:0004152;GO:0017113;GO:0046872;GO:0050661;GO:0002058;GO:0006207;GO:0044205;GO:0019483;GO:0006210;GO:0006212	C:cytosol;F:4 iron, 4 sulfur cluster binding;F:dihydroorotate dehydrogenase activity;F:dihydropyrimidine dehydrogenase (NADP+) activity;F:metal ion binding;F:NADP binding;F:uracil binding;P:'de novo' pyrimidine nucleobase biosynthetic process;P:'de novo' UMP biosynthetic process;P:beta-alanine biosynthetic process;P:thymine catabolic process;P:uracil catabolic process	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:UniProtKB-ARBA;IEA:UniProtKB-EC;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:UniProtKB-UniPathway;IEA:UniProtKB-UniPathway;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MRL6	A0A1D2MRL6	A0A1D2MRL6_ORCCI	Cyclin-dependent kinase 12	NA	Orchesella cincta	GO:0008024;GO:0005524;GO:0030332;GO:0008353;GO:0032968	C:cyclin/CDK positive transcription elongation factor complex;F:ATP binding;F:cyclin binding;F:RNA polymerase II CTD heptapeptide repeat kinase activity;P:positive regulation of transcription elongation by RNA polymerase II	IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2ND26	A0A1D2ND26	A0A1D2ND26_ORCCI	poly(A)-specific ribonuclease	NA	Orchesella cincta	GO:0030014;GO:0005737;GO:0005634;GO:0003676;GO:0004535	C:CCR4-NOT complex;C:cytoplasm;C:nucleus;F:nucleic acid binding;F:poly(A)-specific ribonuclease activity	IEA:InterPro;IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-EC	Success
A0A1D2NDI4	A0A1D2NDI4	A0A1D2NDI4_ORCCI	Chromatin complexes subunit BAP18	NA	Orchesella cincta	GO:0071339;GO:0016589	C:MLL1 complex;C:NURF complex	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MSC2	A0A1D2MSC2	A0A1D2MSC2_ORCCI	RNA exonuclease 1	NA	Orchesella cincta	GO:0005634;GO:0004527;GO:0003676	C:nucleus;F:exonuclease activity;F:nucleic acid binding	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MSF3	A0A1D2MSF3	A0A1D2MSF3_ORCCI	Heparan-sulfate 6-O-sulfotransferase	NA	Orchesella cincta	GO:0016020;GO:0017095	C:membrane;F:heparan sulfate 6-sulfotransferase activity	IEA:UniProtKB-SubCell;IEA:TreeGrafter	Success
A0A1D2MSE6	A0A1D2MSE6	A0A1D2MSE6_ORCCI	Phosphatidylinositol transfer protein alpha isoform	NA	Orchesella cincta	GO:0005737;GO:0031210;GO:0008525;GO:0035091;GO:0008526	C:cytoplasm;F:phosphatidylcholine binding;F:phosphatidylcholine transporter activity;F:phosphatidylinositol binding;F:phosphatidylinositol transfer activity	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MSD6	A0A1D2MSD6	A0A1D2MSD6_ORCCI	Protein CUSTOS	NA	Orchesella cincta	GO:0005635;GO:0016055	C:nuclear envelope;P:Wnt signaling pathway	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A1D2MS60	A0A1D2MS60	A0A1D2MS60_ORCCI	YY1-associated factor 2	NA	Orchesella cincta	GO:0005634;GO:0003677;GO:0003712;GO:0008270;GO:0045893	C:nucleus;F:DNA binding;F:transcription coregulator activity;F:zinc ion binding;P:positive regulation of DNA-templated transcription	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MT12	A0A1D2MT12	A0A1D2MT12_ORCCI	Calcium-dependent secretion activator	NA	Orchesella cincta	GO:0030659;GO:0098793;GO:0008289;GO:1990504;GO:0015031;GO:0016079	C:cytoplasmic vesicle membrane;C:presynapse;F:lipid binding;P:dense core granule exocytosis;P:protein transport;P:synaptic vesicle exocytosis	IEA:UniProtKB-SubCell;IEA:GOC;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MSP4	A0A1D2MSP4	A0A1D2MSP4_ORCCI	Double-strand-break repair protein rad21	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MZV6	A0A1D2MZV6	A0A1D2MZV6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MSB5	A0A1D2MSB5	A0A1D2MSB5_ORCCI	procollagen-proline 4-dioxygenase	NA	Orchesella cincta	GO:0005788;GO:0005506;GO:0031418;GO:0004656	C:endoplasmic reticulum lumen;F:iron ion binding;F:L-ascorbic acid binding;F:procollagen-proline 4-dioxygenase activity	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-KW;IEA:UniProtKB-EC	Success
A0A1D2ND18	A0A1D2ND18	A0A1D2ND18_ORCCI	Proto-oncogene tyrosine-protein kinase receptor Ret	NA	Orchesella cincta	GO:0005886;GO:0043235;GO:0005524;GO:0004714;GO:0007169	C:plasma membrane;C:receptor complex;F:ATP binding;F:transmembrane receptor protein tyrosine kinase activity;P:cell surface receptor protein tyrosine kinase signaling pathway	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NDC7	A0A1D2NDC7	A0A1D2NDC7_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N1L5	A0A1D2N1L5	A0A1D2N1L5_ORCCI	Peroxisomal biogenesis factor 3	NA	Orchesella cincta	GO:0005778;GO:0030674;GO:0045046	C:peroxisomal membrane;F:protein-macromolecule adaptor activity;P:protein import into peroxisome membrane	IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N1N0	A0A1D2N1N0	A0A1D2N1N0_ORCCI	Store-operated calcium entry-associated regulatory factor	NA	Orchesella cincta	GO:0005789;GO:0006816;GO:2001256	C:endoplasmic reticulum membrane;P:calcium ion transport;P:regulation of store-operated calcium entry	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2N0X7	A0A1D2N0X7	A0A1D2N0X7_ORCCI	MFS-type transporter SLC18B1	NA	Orchesella cincta	GO:0016020;GO:0022857	C:membrane;F:transmembrane transporter activity	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2M6U4	A0A1D2M6U4	A0A1D2M6U4_ORCCI	DNA replication complex GINS protein PSF2	NA	Orchesella cincta	GO:0000811;GO:0006260;GO:0000727	C:GINS complex;P:DNA replication;P:double-strand break repair via break-induced replication	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2N220	A0A1D2N220	A0A1D2N220_ORCCI	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	NA	Orchesella cincta	GO:0000139;GO:0003827;GO:0047223;GO:0030145;GO:0016266	C:Golgi membrane;F:alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity;F:beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity;F:manganese ion binding;P:O-glycan processing	IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:TreeGrafter	Success
A0A1D2N6U9	A0A1D2N6U9	A0A1D2N6U9_ORCCI	Uncharacterized protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2N7D2	A0A1D2N7D2	A0A1D2N7D2_ORCCI	Dipeptidyl peptidase 9	NA	Orchesella cincta	GO:0008239;GO:0008236;GO:0006508	F:dipeptidyl-peptidase activity;F:serine-type peptidase activity;P:proteolysis	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro	Success
A0A1D2N6T8	A0A1D2N6T8	A0A1D2N6T8_ORCCI	Pogo transposable element with ZNF domain	NA	Orchesella cincta	GO:0008270	F:zinc ion binding	IEA:UniProtKB-KW	Success
A0A1D2N6X3	A0A1D2N6X3	A0A1D2N6X3_ORCCI	Trypsin-1	NA	Orchesella cincta	GO:0004252;GO:0006508	F:serine-type endopeptidase activity;P:proteolysis	IEA:InterPro;IEA:InterPro	Success
A0A1D2N6T5	A0A1D2N6T5	A0A1D2N6T5_ORCCI	Serine proteinase stubble	NA	Orchesella cincta	GO:0004252;GO:0006508	F:serine-type endopeptidase activity;P:proteolysis	IEA:InterPro;IEA:InterPro	Success
A0A1D2N6U1	A0A1D2N6U1	A0A1D2N6U1_ORCCI	Krueppel-like factor 15	NA	Orchesella cincta	GO:0000981;GO:0000978;GO:0008270	F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;F:zinc ion binding	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2N6V4	A0A1D2N6V4	A0A1D2N6V4_ORCCI	Armadillo repeat-containing protein 10	NA	Orchesella cincta	GO:0031966	C:mitochondrial membrane	IEA:UniProtKB-SubCell	Success
A0A1D2MJK6	A0A1D2MJK6	A0A1D2MJK6_ORCCI	tRNA selenocysteine-associated protein 1	NA	Orchesella cincta	GO:0003723	F:RNA binding	IEA:UniProtKB-UniRule	Success
A0A1D2MJQ5	A0A1D2MJQ5	A0A1D2MJQ5_ORCCI	histone acetyltransferase	NA	Orchesella cincta	GO:0140672;GO:0005813;GO:0005634;GO:0043992;GO:0045944	C:ATAC complex;C:centrosome;C:nucleus;F:histone H3K9 acetyltransferase activity;P:positive regulation of transcription by RNA polymerase II	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-ARBA;IEA:TreeGrafter	Success
A0A1D2NH66	A0A1D2NH66	A0A1D2NH66_ORCCI	Lysine-specific demethylase 6A	NA	Orchesella cincta	GO:0044666;GO:0031490;GO:0071558;GO:0046872;GO:0008168;GO:0000978;GO:0032259;GO:0010468	C:MLL3/4 complex;F:chromatin DNA binding;F:histone H3K27me2/H3K27me3 demethylase activity;F:metal ion binding;F:methyltransferase activity;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;P:methylation;P:regulation of gene expression	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2N3W3	A0A1D2N3W3	A0A1D2N3W3_ORCCI	Neuropeptide F receptor	NA	Orchesella cincta	GO:0016020;GO:0004983	C:membrane;F:neuropeptide Y receptor activity	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2NHA7	A0A1D2NHA7	A0A1D2NHA7_ORCCI	Alkylglycerone-phosphate synthase	NA	Orchesella cincta	GO:0005777;GO:0008609;GO:0071949;GO:0008611	C:peroxisome;F:alkylglycerone-phosphate synthase activity;F:FAD binding;P:ether lipid biosynthetic process	IEA:UniProtKB-SubCell;IEA:UniProtKB-EC;IEA:InterPro;IEA:UniProtKB-UniPathway	Success
A0A1D2MKN0	A0A1D2MKN0	A0A1D2MKN0_ORCCI	Neuroserpin	NA	Orchesella cincta	GO:0005615;GO:0004867	C:extracellular space;F:serine-type endopeptidase inhibitor activity	IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2MSN0	A0A1D2MSN0	A0A1D2MSN0_ORCCI	Putative RNA-binding protein EEED8.10	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N4W0	A0A1D2N4W0	A0A1D2N4W0_ORCCI	Arginine/serine-rich coiled-coil protein 2	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N4T4	A0A1D2N4T4	A0A1D2N4T4_ORCCI	Unconventional myosin-XVIIIa	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N4S8	A0A1D2N4S8	A0A1D2N4S8_ORCCI	Microtubule-associated proteins 1A/1B light chain 3B	NA	Orchesella cincta	GO:0016020;GO:0006914	C:membrane;P:autophagy	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A1D2N4R6	A0A1D2N4R6	A0A1D2N4R6_ORCCI	Cell division control protein 45	NA	Orchesella cincta	GO:0031261;GO:0003682;GO:0003688;GO:0003697;GO:0051301;GO:0006270;GO:0000727;GO:1902977	C:DNA replication preinitiation complex;F:chromatin binding;F:DNA replication origin binding;F:single-stranded DNA binding;P:cell division;P:DNA replication initiation;P:double-strand break repair via break-induced replication;P:mitotic DNA replication preinitiation complex assembly	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N4Y3	A0A1D2N4Y3	A0A1D2N4Y3_ORCCI	Zinc finger BED domain-containing protein 1	NA	Orchesella cincta	GO:0005634;GO:0003677;GO:0046983;GO:0008270;GO:0009791	C:nucleus;F:DNA binding;F:protein dimerization activity;F:zinc ion binding;P:post-embryonic development	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW;IEA:UniProtKB-ARBA	Success
A0A1D2N4V4	A0A1D2N4V4	A0A1D2N4V4_ORCCI	Coronin	NA	Orchesella cincta	GO:0051015;GO:0007015	F:actin filament binding;P:actin filament organization	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MWE2	A0A1D2MWE2	A0A1D2MWE2_ORCCI	E2 ubiquitin-conjugating enzyme	NA	Orchesella cincta	GO:0005524;GO:0016740	F:ATP binding;F:transferase activity	IEA:UniProtKB-UniRule;IEA:UniProtKB-KW	Success
A0A1D2MWP4	A0A1D2MWP4	A0A1D2MWP4_ORCCI	Transient receptor potential protein	NA	Orchesella cincta	GO:0034703;GO:0005886;GO:0070679;GO:0015279;GO:0051480	C:cation channel complex;C:plasma membrane;F:inositol 1,4,5 trisphosphate binding;F:store-operated calcium channel activity;P:regulation of cytosolic calcium ion concentration	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MWR8	A0A1D2MWR8	A0A1D2MWR8_ORCCI	Transient-receptor-potential-like protein	NA	Orchesella cincta	GO:0034703;GO:0005886;GO:0070679;GO:0015279;GO:0051480	C:cation channel complex;C:plasma membrane;F:inositol 1,4,5 trisphosphate binding;F:store-operated calcium channel activity;P:regulation of cytosolic calcium ion concentration	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2M599	A0A1D2M599	A0A1D2M599_ORCCI	Protein argonaute-2	NA	Orchesella cincta	GO:0003723;GO:0034587	F:RNA binding;P:piRNA processing	IEA:InterPro;IEA:UniProtKB-ARBA	Success
A0A1D2NDT8	A0A1D2NDT8	A0A1D2NDT8_ORCCI	T-complex protein 1 subunit zeta	NA	Orchesella cincta	GO:0005737;GO:0005524;GO:0016887;GO:0140662;GO:0051082	C:cytoplasm;F:ATP binding;F:ATP hydrolysis activity;F:ATP-dependent protein folding chaperone;F:unfolded protein binding	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:InterPro	Success
A0A1D2N4V5	A0A1D2N4V5	A0A1D2N4V5_ORCCI	Ras-like protein family member 10B	NA	Orchesella cincta	GO:0005525;GO:0003924	F:GTP binding;F:GTPase activity	IEA:InterPro;IEA:InterPro	Success
A0A1D2NDS2	A0A1D2NDS2	A0A1D2NDS2_ORCCI	Fibrillin-1	NA	Orchesella cincta	GO:0005509	F:calcium ion binding	IEA:InterPro	Success
A0A1D2NDS2	A0A1D2NDS2	A0A1D2NDS2_ORCCI	Fibrillin-1	NA	Orchesella cincta	GO:0005509	F:calcium ion binding	IEA:InterPro	Success
A0A1D2NDS2	A0A1D2NDS2	A0A1D2NDS2_ORCCI	Fibrillin-1	NA	Orchesella cincta	GO:0005509	F:calcium ion binding	IEA:InterPro	Success
A0A1D2N4C5	A0A1D2N4C5	A0A1D2N4C5_ORCCI	Transmembrane protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2MZE6	A0A1D2MZE6	A0A1D2MZE6_ORCCI	TBC domain-containing protein kinase-like protein	NA	Orchesella cincta	GO:0005737;GO:0005524;GO:0004674;GO:0006914;GO:0010506	C:cytoplasm;F:ATP binding;F:protein serine/threonine kinase activity;P:autophagy;P:regulation of autophagy	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:InterPro	Success
