Query	Entry	Entry_Name	Protein_Name	Gene_Names	Organism	GO_IDs	GO_Terms	GO_Evidence	Status
A0A1D2N252	A0A1D2N252	A0A1D2N252_ORCCI	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	NA	Orchesella cincta	GO:0005739	C:mitochondrion	IEA:TreeGrafter	Success
A0A1D2N249	A0A1D2N249	A0A1D2N249_ORCCI	Programmed cell death protein 6	NA	Orchesella cincta	GO:0005737;GO:0005509;GO:0048306	C:cytoplasm;F:calcium ion binding;F:calcium-dependent protein binding	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-ARBA	Success
A0A1D2N370	A0A1D2N370	A0A1D2N370_ORCCI	Programmed cell death protein 6	NA	Orchesella cincta	GO:0005737;GO:0005509;GO:0048306	C:cytoplasm;F:calcium ion binding;F:calcium-dependent protein binding	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-ARBA	Success
A0A1D2N287	A0A1D2N287	A0A1D2N287_ORCCI	Adenosine 3'-phospho 5'-phosphosulfate transporter 2	NA	Orchesella cincta	GO:0005789;GO:0000139;GO:0046964	C:endoplasmic reticulum membrane;C:Golgi membrane;F:3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:TreeGrafter	Success
A0A1D2N245	A0A1D2N245	A0A1D2N245_ORCCI	Quinone oxidoreductase-like protein 2	NA	Orchesella cincta	GO:0005739;GO:0016491	C:mitochondrion;F:oxidoreductase activity	IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2N2A5	A0A1D2N2A5	A0A1D2N2A5_ORCCI	Sperm flagellar protein 1	NA	Orchesella cincta	GO:0005930;GO:0031514;GO:0008017;GO:0051493	C:axoneme;C:motile cilium;F:microtubule binding;P:regulation of cytoskeleton organization	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A8J2NXW0	A0A8J2NXW0	A0A8J2NXW0_9HEXA	Carbonic anhydrase	NA	Allacma fusca	GO:0004089;GO:0008270	F:carbonate dehydratase activity;F:zinc ion binding	IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule	Success
A0A1D2N2U4	A0A1D2N2U4	A0A1D2N2U4_ORCCI	Mitochondrial import receptor subunit TOM70	NA	Orchesella cincta	GO:0005741;GO:0030943;GO:0008320;GO:0030150;GO:0045039	C:mitochondrial outer membrane;F:mitochondrion targeting sequence binding;F:protein transmembrane transporter activity;P:protein import into mitochondrial matrix;P:protein insertion into mitochondrial inner membrane	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N288	A0A1D2N288	A0A1D2N288_ORCCI	D-arabinitol 2-dehydrogenase [ribulose-forming]	NA	Orchesella cincta	GO:0016616	F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	IEA:TreeGrafter	Success
A0A1D2N2B4	A0A1D2N2B4	A0A1D2N2B4_ORCCI	Caffeoyl-CoA O-methyltransferase	NA	Orchesella cincta	GO:0008171;GO:0008757;GO:0032259	F:O-methyltransferase activity;F:S-adenosylmethionine-dependent methyltransferase activity;P:methylation	IEA:InterPro;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2N288	A0A1D2N288	A0A1D2N288_ORCCI	D-arabinitol 2-dehydrogenase [ribulose-forming]	NA	Orchesella cincta	GO:0016616	F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	IEA:TreeGrafter	Success
A0A1D2NA35	A0A1D2NA35	A0A1D2NA35_ORCCI	Protein msta, isoform A	NA	Orchesella cincta	GO:0008170;GO:0008276;GO:0008757	F:N-methyltransferase activity;F:protein methyltransferase activity;F:S-adenosylmethionine-dependent methyltransferase activity	IEA:UniProtKB-ARBA;IEA:UniProtKB-ARBA;IEA:UniProtKB-ARBA	Success
A0A8J2LTD5	A0A8J2LTD5	A0A8J2LTD5_9HEXA	Uncharacterized protein	NA	Allacma fusca	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NA30	A0A1D2NA30	A0A1D2NA30_ORCCI	S-phase kinase-associated protein 1	NA	Orchesella cincta	GO:0016301;GO:0016567;GO:0006511	F:kinase activity;P:protein ubiquitination;P:ubiquitin-dependent protein catabolic process	IEA:UniProtKB-KW;IEA:UniProtKB-UniPathway;IEA:InterPro	Success
A0A1D2NAN6	A0A1D2NAN6	A0A1D2NAN6_ORCCI	THO complex subunit 1	NA	Orchesella cincta	GO:0000445;GO:0006406;GO:0007165	C:THO complex part of transcription export complex;P:mRNA export from nucleus;P:signal transduction	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2NAW6	A0A1D2NAW6	A0A1D2NAW6_ORCCI	TELO2-interacting protein 1	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2NA46	A0A1D2NA46	A0A1D2NA46_ORCCI	Elongation of very long chain fatty acids protein	NA	Orchesella cincta	GO:0005789;GO:0009922;GO:0034625;GO:0034626;GO:0019367;GO:0030148;GO:0042761	C:endoplasmic reticulum membrane;F:fatty acid elongase activity;P:fatty acid elongation, monounsaturated fatty acid;P:fatty acid elongation, polyunsaturated fatty acid;P:fatty acid elongation, saturated fatty acid;P:sphingolipid biosynthetic process;P:very long-chain fatty acid biosynthetic process	IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NAV0	A0A1D2NAV0	A0A1D2NAV0_ORCCI	Globin	NA	Orchesella cincta	GO:0005576;GO:0005833;GO:0020037;GO:0019825;GO:0005344	C:extracellular region;C:hemoglobin complex;F:heme binding;F:oxygen binding;F:oxygen carrier activity	IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2NA49	A0A1D2NA49	A0A1D2NA49_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N3N9	A0A1D2N3N9	A0A1D2N3N9_ORCCI	Synaptotagmin-15	NA	Orchesella cincta	GO:0070382;GO:0005886;GO:0005509;GO:0005544;GO:0030276;GO:0001786;GO:0000149;GO:0017156	C:exocytic vesicle;C:plasma membrane;F:calcium ion binding;F:calcium-dependent phospholipid binding;F:clathrin binding;F:phosphatidylserine binding;F:SNARE binding;P:calcium-ion regulated exocytosis	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MTF3	A0A1D2MTF3	A0A1D2MTF3_ORCCI	Armadillo-like helical domain-containing protein	NA	Orchesella cincta	GO:0005829;GO:0016020	C:cytosol;C:membrane	IEA:TreeGrafter;IEA:UniProtKB-SubCell	Success
A0A1D2MTF3	A0A1D2MTF3	A0A1D2MTF3_ORCCI	Armadillo-like helical domain-containing protein	NA	Orchesella cincta	GO:0005829;GO:0016020	C:cytosol;C:membrane	IEA:TreeGrafter;IEA:UniProtKB-SubCell	Success
A0A1D2MS83	A0A1D2MS83	A0A1D2MS83_ORCCI	5'-3' exoribonuclease 1	NA	Orchesella cincta	GO:0005634;GO:0004534;GO:0003723;GO:0000956;GO:0016075	C:nucleus;F:5'-3' RNA exonuclease activity;F:RNA binding;P:nuclear-transcribed mRNA catabolic process;P:rRNA catabolic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2MBA2	A0A1D2MBA2	A0A1D2MBA2_ORCCI	PRKR-interacting protein 1	NA	Orchesella cincta	GO:0005730;GO:0003725;GO:0019901;GO:0004860	C:nucleolus;F:double-stranded RNA binding;F:protein kinase binding;F:protein kinase inhibitor activity	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MSB9	A0A1D2MSB9	A0A1D2MSB9_ORCCI	Peptidase M16 C-terminal domain-containing protein	NA	Orchesella cincta	GO:0046872	F:metal ion binding	IEA:InterPro	Success
A0A1D2MB86	A0A1D2MB86	A0A1D2MB86_ORCCI	Homocysteine S-methyltransferase 1	NA	Orchesella cincta	GO:0008898;GO:0008270;GO:0009086;GO:0032259;GO:0033528	F:S-adenosylmethionine-homocysteine S-methyltransferase activity;F:zinc ion binding;P:methionine biosynthetic process;P:methylation;P:S-methylmethionine cycle	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2MB18	A0A1D2MB18	A0A1D2MB18_ORCCI	Transmembrane protein	NA	Orchesella cincta	GO:0016020;GO:0015643	C:membrane;F:toxic substance binding	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2MB08	A0A1D2MB08	A0A1D2MB08_ORCCI	Protein HID1	NA	Orchesella cincta	GO:0005797;GO:0000138;GO:0016020	C:Golgi medial cisterna;C:Golgi trans cisterna;C:membrane	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MCE0	A0A1D2MCE0	A0A1D2MCE0_ORCCI	Protein HID1	NA	Orchesella cincta	GO:0005797;GO:0000138;GO:0016020	C:Golgi medial cisterna;C:Golgi trans cisterna;C:membrane	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MUJ7	A0A1D2MUJ7	A0A1D2MUJ7_ORCCI	G-protein coupled receptor Mth2	NA	Orchesella cincta	GO:0016020;GO:0004930;GO:0007166	C:membrane;F:G protein-coupled receptor activity;P:cell surface receptor signaling pathway	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro	Success
A0A8J2JTF1	A0A8J2JTF1	A0A8J2JTF1_9HEXA	Proteasome subunit alpha type	NA	Allacma fusca	GO:0005737;GO:0005634;GO:0019773;GO:0006511	C:cytoplasm;C:nucleus;C:proteasome core complex, alpha-subunit complex;P:ubiquitin-dependent protein catabolic process	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:InterPro	Success
A0A1D2MU67	A0A1D2MU67	A0A1D2MU67_ORCCI	Proteasome subunit alpha type-7-1	NA	Orchesella cincta	GO:0019773;GO:0006511	C:proteasome core complex, alpha-subunit complex;P:ubiquitin-dependent protein catabolic process	IEA:UniProtKB-UniRule;IEA:InterPro	Success
A0A1D2MU28	A0A1D2MU28	A0A1D2MU28_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MUV3	A0A1D2MUV3	A0A1D2MUV3_ORCCI	Vacuolar protein sorting-associated protein 8	NA	Orchesella cincta	GO:0030897;GO:0005770;GO:0008270;GO:0034058;GO:0006623	C:HOPS complex;C:late endosome;F:zinc ion binding;P:endosomal vesicle fusion;P:protein targeting to vacuole	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MU22	A0A1D2MU22	A0A1D2MU22_ORCCI	1-phosphatidylinositol-3-phosphate 5-kinase	NA	Orchesella cincta	GO:0031410;GO:0012506;GO:0000285;GO:0052810;GO:0005524;GO:0008270;GO:0035556;GO:0032438;GO:0090385;GO:0046488;GO:1903426	C:cytoplasmic vesicle;C:vesicle membrane;F:1-phosphatidylinositol-3-phosphate 5-kinase activity;F:1-phosphatidylinositol-5-kinase activity;F:ATP binding;F:zinc ion binding;P:intracellular signal transduction;P:melanosome organization;P:phagosome-lysosome fusion;P:phosphatidylinositol metabolic process;P:regulation of reactive oxygen species biosynthetic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:UniProtKB-KW;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:TreeGrafter	Success
A0A1D2MU13	A0A1D2MU13	A0A1D2MU13_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A226F4Q8	A0A226F4Q8	A0A226F4Q8_FOLCA	Protein naked cuticle homolog	NA	Folsomia candida	GO:0005737;GO:0005886;GO:0046872;GO:0090090;GO:0016055	C:cytoplasm;C:plasma membrane;F:metal ion binding;P:negative regulation of canonical Wnt signaling pathway;P:Wnt signaling pathway	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:UniProtKB-ARBA;IEA:UniProtKB-UniRule	Success
A0A9N9S7X3	A0A9N9S7X3	A0A9N9S7X3_PHACE	Integrase catalytic domain-containing protein	NA	Phaedon cochleariae	GO:0030686;GO:0042575;GO:0005730;GO:0032040;GO:0003676;GO:0008270;GO:0071897;GO:0015074	C:90S preribosome;C:DNA polymerase complex;C:nucleolus;C:small-subunit processome;F:nucleic acid binding;F:zinc ion binding;P:DNA biosynthetic process;P:DNA integration	IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:InterPro	Success
A0A226EWY1	A0A226EWY1	A0A226EWY1_FOLCA	Disco-interacting protein 2 B	NA	Folsomia candida	NA	NA	NA	Success
A0A226EWV7	A0A226EWV7	A0A226EWV7_FOLCA	Uncharacterized protein	NA	Folsomia candida	NA	NA	NA	Success
A0A1I8NI56	A0A1I8NI56	A0A1I8NI56_MUSDO	Small ribosomal subunit protein mS33	101893584;LOC101893584	Musca domestica	GO:0005739;GO:1990904;GO:0005840	C:mitochondrion;C:ribonucleoprotein complex;C:ribosome	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:UniProtKB-KW	Success
A0A8J2JC73	A0A8J2JC73	A0A8J2JC73_9HEXA	CAAX prenyl protease	NA	Allacma fusca	GO:0005789;GO:0046872;GO:0004222;GO:0071586	C:endoplasmic reticulum membrane;F:metal ion binding;F:metalloendopeptidase activity;P:CAAX-box protein processing	IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule	Success
A0A1D2M2T3	A0A1D2M2T3	A0A1D2M2T3_ORCCI	DUF4218 domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N0P6	A0A1D2N0P6	A0A1D2N0P6_ORCCI	Obg-like ATPase 1	NA	Orchesella cincta	GO:0005737;GO:0005524;GO:0016887;GO:0005525;GO:0043023	C:cytoplasm;F:ATP binding;F:ATP hydrolysis activity;F:GTP binding;F:ribosomal large subunit binding	IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule;IEA:InterPro;IEA:UniProtKB-UniRule	Success
A0A060XLN9	A0A060XLN9	A0A060XLN9_ONCMY	Ubiquitin-like protein NEDD8	NA	Oncorhynchus mykiss	NA	NA	NA	Success
A0A1D2N542	A0A1D2N542	A0A1D2N542_ORCCI	Troponin C, isoform 2	NA	Orchesella cincta	GO:0016460;GO:0005509	C:myosin II complex;F:calcium ion binding	IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2N572	A0A1D2N572	A0A1D2N572_ORCCI	Pleckstrin y domain-containing family A member 3	NA	Orchesella cincta	GO:0005829;GO:0005769;GO:0055037;GO:0005802;GO:0007032;GO:0001881;GO:0042147	C:cytosol;C:early endosome;C:recycling endosome;C:trans-Golgi network;P:endosome organization;P:receptor recycling;P:retrograde transport, endosome to Golgi	IEA:GOC;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A226DKD7	A0A226DKD7	A0A226DKD7_FOLCA	RNA-directed DNA polymerase	NA	Folsomia candida	GO:0042575;GO:0004519;GO:0003676;GO:0003964;GO:0015074	C:DNA polymerase complex;F:endonuclease activity;F:nucleic acid binding;F:RNA-directed DNA polymerase activity;P:DNA integration	IEA:UniProtKB-ARBA;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A226F785	A0A226F785	A0A226F785_FOLCA	Thyrotropin-releasing hormone receptor	NA	Folsomia candida	GO:0016020;GO:0004997	C:membrane;F:thyrotropin-releasing hormone receptor activity	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2NAK4	A0A1D2NAK4	A0A1D2NAK4_ORCCI	Probable RNA polymerase II nuclear localization protein SLC7A6OS	NA	Orchesella cincta	GO:0005737;GO:0005634;GO:0032502;GO:0015031	C:cytoplasm;C:nucleus;P:developmental process;P:protein transport	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2NAJ7	A0A1D2NAJ7	A0A1D2NAJ7_ORCCI	Mitochondrial inner membrane protein OXA1L	NA	Orchesella cincta	GO:0005743;GO:0032977;GO:0032979	C:mitochondrial inner membrane;F:membrane insertase activity;P:protein insertion into mitochondrial inner membrane from matrix	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2NB27	A0A1D2NB27	A0A1D2NB27_ORCCI	Replication protein A subunit	NA	Orchesella cincta	GO:0005634;GO:0003677;GO:0008270;GO:0006310;GO:0006281;GO:0006260	C:nucleus;F:DNA binding;F:zinc ion binding;P:DNA recombination;P:DNA repair;P:DNA replication	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2N660	A0A1D2N660	A0A1D2N660_ORCCI	Anaphase-promoting complex subunit 7	NA	Orchesella cincta	GO:0005680;GO:0051301;GO:0045842;GO:0016567	C:anaphase-promoting complex;P:cell division;P:positive regulation of mitotic metaphase/anaphase transition;P:protein ubiquitination	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N672	A0A1D2N672	A0A1D2N672_ORCCI	Leucine-rich PPR motif-containing protein, mitochondrial	NA	Orchesella cincta	GO:0005739;GO:0005634;GO:0003730;GO:0070129	C:mitochondrion;C:nucleus;F:mRNA 3'-UTR binding;P:regulation of mitochondrial translation	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N627	A0A1D2N627	A0A1D2N627_ORCCI	Proteasome subunit alpha type	NA	Orchesella cincta	GO:0005737;GO:0005634;GO:0019773;GO:0006511	C:cytoplasm;C:nucleus;C:proteasome core complex, alpha-subunit complex;P:ubiquitin-dependent protein catabolic process	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:InterPro	Success
A0A1D2N643	A0A1D2N643	A0A1D2N643_ORCCI	26S proteasome non-ATPase regulatory subunit 6	NA	Orchesella cincta	GO:0005838;GO:0043161	C:proteasome regulatory particle;P:proteasome-mediated ubiquitin-dependent protein catabolic process	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N534	A0A1D2N534	A0A1D2N534_ORCCI	Queuosine 5'-phosphate N-glycosylase/hydrolase	NA	Orchesella cincta	GO:0016787;GO:0101030	F:hydrolase activity;P:tRNA-guanine transglycosylation	IEA:UniProtKB-KW;IEA:UniProtKB-UniRule	Success
A0A8J2LBE2	A0A8J2LBE2	A0A8J2LBE2_9HEXA	G-protein coupled receptors family 3 profile domain-containing protein	NA	Allacma fusca	GO:0005886;GO:0004930	C:plasma membrane;F:G protein-coupled receptor activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A8J2LBE2	A0A8J2LBE2	A0A8J2LBE2_9HEXA	G-protein coupled receptors family 3 profile domain-containing protein	NA	Allacma fusca	GO:0005886;GO:0004930	C:plasma membrane;F:G protein-coupled receptor activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A1D2MNT9	A0A1D2MNT9	A0A1D2MNT9_ORCCI	G-protein coupled receptors family 3 profile domain-containing protein	NA	Orchesella cincta	GO:0043005;GO:0045211;GO:0004930	C:neuron projection;C:postsynaptic membrane;F:G protein-coupled receptor activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A1D2MP74	A0A1D2MP74	A0A1D2MP74_ORCCI	Uncharacterized protein	NA	Orchesella cincta	GO:0005886;GO:0004930	C:plasma membrane;F:G protein-coupled receptor activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A1D2NE81	A0A1D2NE81	A0A1D2NE81_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NEM5	A0A1D2NEM5	A0A1D2NEM5_ORCCI	Deoxynucleoside kinase	NA	Orchesella cincta	GO:0005739;GO:0005524;GO:0019136	C:mitochondrion;F:ATP binding;F:deoxynucleoside kinase activity	IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2NF00	A0A1D2NF00	A0A1D2NF00_ORCCI	Putative phosphoenolpyruvate synthase	NA	Orchesella cincta	GO:0016772	F:transferase activity, transferring phosphorus-containing groups	IEA:InterPro	Success
A0A226E592	A0A226E592	A0A226E592_FOLCA	Putative phosphoenolpyruvate synthase	NA	Folsomia candida	GO:0005524;GO:0016301	F:ATP binding;F:kinase activity	IEA:InterPro;IEA:InterPro	Success
A0A1D2NE65	A0A1D2NE65	A0A1D2NE65_ORCCI	Microtubule-associated protein RP/EB family member 3	NA	Orchesella cincta	GO:0005737;GO:0005874;GO:0008017;GO:0051301	C:cytoplasm;C:microtubule;F:microtubule binding;P:cell division	IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2NE83	A0A1D2NE83	A0A1D2NE83_ORCCI	Glutathione S-transferase theta-2	NA	Orchesella cincta	GO:0005737;GO:0004364;GO:0006749	C:cytoplasm;F:glutathione transferase activity;P:glutathione metabolic process	IEA:UniProtKB-SubCell;IEA:UniProtKB-EC;IEA:TreeGrafter	Success
A0A226ETS1	A0A226ETS1	A0A226ETS1_FOLCA	Acyltransferase	NA	Folsomia candida	GO:0005789;GO:0004144;GO:0006071;GO:0019432	C:endoplasmic reticulum membrane;F:diacylglycerol O-acyltransferase activity;P:glycerol metabolic process;P:triglyceride biosynthetic process	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A226F5Z0	A0A226F5Z0	A0A226F5Z0_FOLCA	glutathione transferase	NA	Folsomia candida	GO:0005737;GO:0004364;GO:0006749	C:cytoplasm;F:glutathione transferase activity;P:glutathione metabolic process	IEA:UniProtKB-SubCell;IEA:UniProtKB-EC;IEA:TreeGrafter	Success
A0A1D2NEA2	A0A1D2NEA2	A0A1D2NEA2_ORCCI	Transcription factor E2F5	NA	Orchesella cincta	GO:0090575;GO:0000981;GO:0046983;GO:0000978	C:RNA polymerase II transcription regulator complex;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:protein dimerization activity;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro	Success
A0A1D2NE58	A0A1D2NE58	A0A1D2NE58_ORCCI	Peroxisomal membrane protein PEX13	NA	Orchesella cincta	GO:1990429;GO:0005778;GO:0016560	C:peroxisomal importomer complex;C:peroxisomal membrane;P:protein import into peroxisome matrix, docking	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2NE86	A0A1D2NE86	A0A1D2NE86_ORCCI	40S ribosomal protein S7	NA	Orchesella cincta	GO:0030686;GO:0022627;GO:0032040;GO:0003735;GO:0042274;GO:0006364;GO:0006412	C:90S preribosome;C:cytosolic small ribosomal subunit;C:small-subunit processome;F:structural constituent of ribosome;P:ribosomal small subunit biogenesis;P:rRNA processing;P:translation	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2NEA3	A0A1D2NEA3	A0A1D2NEA3_ORCCI	ribonuclease H	NA	Orchesella cincta	GO:0003676;GO:0004523;GO:0043137	F:nucleic acid binding;F:RNA-DNA hybrid ribonuclease activity;P:DNA replication, removal of RNA primer	IEA:InterPro;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2MK43	A0A1D2MK43	A0A1D2MK43_ORCCI	Dynamin-1-like protein	NA	Orchesella cincta	GO:0005737;GO:0016020;GO:0005874;GO:0005525;GO:0003924;GO:0008017	C:cytoplasm;C:membrane;C:microtubule;F:GTP binding;F:GTPase activity;F:microtubule binding	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter	Success
A0A1W4X3H6	A0A1W4X3H6	A0A1W4X3H6_AGRPL	Anamorsin homolog	LOC108740735	Agrilus planipennis	GO:0005758;GO:0051537;GO:0051539;GO:0009055;GO:0046872;GO:0016226	C:mitochondrial intermembrane space;F:2 iron, 2 sulfur cluster binding;F:4 iron, 4 sulfur cluster binding;F:electron transfer activity;F:metal ion binding;P:iron-sulfur cluster assembly	IEA:UniProtKB-SubCell;IEA:UniProtKB-UniRule;IEA:UniProtKB-KW;IEA:UniProtKB-UniRule;IEA:UniProtKB-KW;IEA:UniProtKB-UniRule	Success
A0A1D2NEN5	A0A1D2NEN5	A0A1D2NEN5_ORCCI	Elongin-C	NA	Orchesella cincta	GO:0005634;GO:0003746;GO:0006511	C:nucleus;F:translation elongation factor activity;P:ubiquitin-dependent protein catabolic process	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2NF11	A0A1D2NF11	A0A1D2NF11_ORCCI	N-terminal methionine N(alpha)-acetyltransferase NatE	NA	Orchesella cincta	GO:0031415;GO:0016747;GO:0007064	C:NatA complex;F:acyltransferase activity, transferring groups other than amino-acyl groups;P:mitotic sister chromatid cohesion	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A226F3D8	A0A226F3D8	A0A226F3D8_FOLCA	Nucleolar protein 4	NA	Folsomia candida	NA	NA	NA	Success
A0A9P0GFU5	A0A9P0GFU5	A0A9P0GFU5_9CUCU	Nucleolar protein 4 helical domain-containing protein	NA	Psylliodes chrysocephalus	NA	NA	NA	Success
A0A226F532	A0A226F532	A0A226F532_FOLCA	GRB2-associated and regulator of MAPK protein	NA	Folsomia candida	NA	NA	NA	Success
