region_id,species,chromosome,start,end,region_length,population_id,num_populations,mapped_populations
EntNic_HiC_scaffold_2_R494,EntNic,HiC_scaffold_2,50877726,51164756,287031,"['EntNic_aaRJ-C225', 'EntNic_DSJ-C190', 'EntNic_SHJ-C48', 'EntNic_SUJ-C130', 'EntNic_KLJ-C127', 'EntNic_UTJ-C22', 'EntNic_RYJ-C139', 'EntNic_FHJ-C38', 'EntNic_RDJ-C344', 'EntNic_HHJ-C162', 'EntNic_BIJ-C30', 'EntNic_SKJ-C216', 'EntNic_NOJ-C37', 'EntNic_MSJ-C2', 'EntNic_SKS-C55', 'EntNic_KRS-C23', 'EntNic_MMS-C295', 'EntNic_KOS-C293', 'EntNic_FUR-C230', 'EntNic_DoeJ-C27', 'EntNic_BJJ-C34', 'EntNic_ORoe-C299', 'EntNic_KRS-C23', 'EntNic_HAS-C59', 'EntNic_GUS-C41', 'EntNic_LEJ-C64', 'EntNic_RYJ-C139', 'EntNic_ORoe-C299', 'EntNic_FHJ-C38', 'EntNic_LEJ-C64', 'EntNic_SKJ-C216', 'EntNic_FHJ-C38', 'EntNic_BIJ-C30', 'EntNic_HHJ-C162', 'EntNic_MSJ-C2', 'EntNic_DSJ-C190', 'EntNic_UTJ-C22', 'EntNic_MMS-C295', 'EntNic_KOS-C293', 'EntNic_RYJ-C139', 'EntNic_SUJ-C130', 'EntNic_SHJ-C48', 'EntNic_SKS-C55', 'EntNic_NOJ-C37', 'EntNic_KRS-C23', 'EntNic_KLJ-C127', 'EntNic_LEJ-C64', 'EntNic_HAS-C59', 'EntNic_SKS-C55', 'EntNic_HHJ-C162', 'EntNic_DSJ-C190', 'EntNic_SKS-C55', 'EntNic_BIJ-C30', 'EntNic_RDJ-C344', 'EntNic_SKJ-C16', 'EntNic_SKS-C55', 'EntNic_BIJ-C30', 'EntNic_RDJ-C344', 'EntNic_SKS-C55', 'EntNic_BJJ-C34', 'EntNic_UTJ-C22', 'EntNic_MSJ-C2', 'EntNic_NOJ-C37', 'EntNic_LEJ-C64', 'EntNic_HHJ-C162', 'EntNic_HAS-C59', 'EntNic_UTJ-C22', 'EntNic_LEJ-C64', 'EntNic_BJJ-C34', 'EntNic_RDJ-C344', 'EntNic_SKJ-C216', 'EntNic_BRS-C268']",27,"['aaRJ-C225', 'DSJ-C190', 'SHJ-C48', 'SUJ-C130', 'KLJ-C127', 'UTJ-C22', 'RYJ-C139', 'FHJ-C38', 'RDJ-C344', 'HHJ-C162', 'BIJ-C30', 'SKJ-C216', 'NOJ-C37', 'MSJ-C2', 'SKS-C55', 'KRS-C23', 'MMS-C295', 'KOS-C293', 'FUR-C230', 'DoeJ-C27', 'BJJ-C34', 'ORoe-C299', 'KRS-C23', 'HAS-C59', 'GUS-C41', 'LEJ-C64', 'RYJ-C139', 'ORoe-C299', 'FHJ-C38', 'LEJ-C64', 'SKJ-C216', 'FHJ-C38', 'BIJ-C30', 'HHJ-C162', 'MSJ-C2', 'DSJ-C190', 'UTJ-C22', 'MMS-C295', 'KOS-C293', 'RYJ-C139', 'SUJ-C130', 'SHJ-C48', 'SKS-C55', 'NOJ-C37', 'KRS-C23', 'KLJ-C127', 'LEJ-C64', 'HAS-C59', 'SKS-C55', 'HHJ-C162', 'DSJ-C190', 'SKS-C55', 'BIJ-C30', 'RDJ-C344', 'SKJ-C16', 'SKS-C55', 'BIJ-C30', 'RDJ-C344', 'SKS-C55', 'BJJ-C34', 'UTJ-C22', 'MSJ-C2', 'NOJ-C37', 'LEJ-C64', 'HHJ-C162', 'HAS-C59', 'UTJ-C22', 'LEJ-C64', 'BJJ-C34', 'RDJ-C344', 'SKJ-C216', 'BRS-C268']"
EntNic_HiC_scaffold_2_R495,EntNic,HiC_scaffold_2,51166842,51202727,35886,"['EntNic_DSJ-C190', 'EntNic_BRS-C268', 'EntNic_FUR-C230', 'EntNic_BJJ-C34', 'EntNic_FUR-C230', 'EntNic_SHJ-C48']",5,"['DSJ-C190', 'BRS-C268', 'FUR-C230', 'BJJ-C34', 'FUR-C230', 'SHJ-C48']"
EntNic_HiC_scaffold_2_R496,EntNic,HiC_scaffold_2,51214447,51228731,14285,"['EntNic_BRS-C268', 'EntNic_SHJ-C48']",2,"['BRS-C268', 'SHJ-C48']"
EntNic_HiC_scaffold_2_R5,EntNic,HiC_scaffold_2,2478879,2500248,21370,"['EntNic_MMS-C295', 'EntNic_HHJ-C162', 'EntNic_JHJ-C220']",3,"['MMS-C295', 'HHJ-C162', 'JHJ-C220']"
EntNic_HiC_scaffold_2_R53,EntNic,HiC_scaffold_2,11441402,11460871,19470,"['EntNic_SUJ-C130', 'EntNic_JoeJ-C252', 'EntNic_ORoe-C299', 'EntNic_BIJ-C30', 'EntNic_SBJ-C52', 'EntNic_ORoe-C299', 'EntNic_RYJ-C139']",6,"['SUJ-C130', 'JoeJ-C252', 'ORoe-C299', 'BIJ-C30', 'SBJ-C52', 'ORoe-C299', 'RYJ-C139']"
EntNic_HiC_scaffold_2_R57,EntNic,HiC_scaffold_2,11548162,11570786,22625,"['EntNic_JoeJ-C252', 'EntNic_FUR-C230', 'EntNic_SSJ-C259', 'EntNic_GoeJ-C19', 'EntNic_SHJ-C48']",5,"['JoeJ-C252', 'FUR-C230', 'SSJ-C259', 'GoeJ-C19', 'SHJ-C48']"
EntNic_HiC_scaffold_2_R58,EntNic,HiC_scaffold_2,11662422,11756746,94325,"['EntNic_BIJ-C30', 'EntNic_LEJ-C64', 'EntNic_TOJ-C71', 'EntNic_RDJ-C344', 'EntNic_FUR-C230', 'EntNic_SKJ-C216', 'EntNic_DoeJ-C27', 'EntNic_SKJ-C16', 'EntNic_LVJ-C76', 'EntNic_KLJ-C127', 'EntNic_SUJ-C130', 'EntNic_aaRJ-C225', 'EntNic_ULJ-C60', 'EntNic_JHJ-C220', 'EntNic_NOJ-C37', 'EntNic_SBJ-C52', 'EntNic_FUR-C230', 'EntNic_BJJ-C34', 'EntNic_FUR-C230', 'EntNic_SUJ-C130', 'EntNic_KLJ-C127', 'EntNic_KLJ-C127', 'EntNic_SUJ-C130', 'EntNic_LEJ-C64', 'EntNic_SKJ-C216', 'EntNic_BIJ-C30', 'EntNic_FUR-C230']",17,"['BIJ-C30', 'LEJ-C64', 'TOJ-C71', 'RDJ-C344', 'FUR-C230', 'SKJ-C216', 'DoeJ-C27', 'SKJ-C16', 'LVJ-C76', 'KLJ-C127', 'SUJ-C130', 'aaRJ-C225', 'ULJ-C60', 'JHJ-C220', 'NOJ-C37', 'SBJ-C52', 'FUR-C230', 'BJJ-C34', 'FUR-C230', 'SUJ-C130', 'KLJ-C127', 'KLJ-C127', 'SUJ-C130', 'LEJ-C64', 'SKJ-C216', 'BIJ-C30', 'FUR-C230']"
EntNic_HiC_scaffold_2_R59,EntNic,HiC_scaffold_2,11824244,11835814,11571,['EntNic_DSJ-C190'],1,['DSJ-C190']
EntNic_HiC_scaffold_2_R6,EntNic,HiC_scaffold_2,2585103,2613056,27954,"['EntNic_GUS-C41', 'EntNic_ORoe-C299', 'EntNic_HHJ-C162', 'EntNic_MMS-C295', 'EntNic_JHJ-C220', 'EntNic_STF-C266', 'EntNic_KRS-C23', 'EntNic_GSJ-C274', 'EntNic_GSJ-C274', 'EntNic_RYJ-C139']",9,"['GUS-C41', 'ORoe-C299', 'HHJ-C162', 'MMS-C295', 'JHJ-C220', 'STF-C266', 'KRS-C23', 'GSJ-C274', 'GSJ-C274', 'RYJ-C139']"
EntNic_HiC_scaffold_2_R60,EntNic,HiC_scaffold_2,11937167,11958154,20988,"['EntNic_SKJ-C216', 'EntNic_SKJ-C16', 'EntNic_RDJ-C344']",3,"['SKJ-C216', 'SKJ-C16', 'RDJ-C344']"
EntNic_HiC_scaffold_2_R61,EntNic,HiC_scaffold_2,12033914,12066225,32312,"['EntNic_SSJ-C259', 'EntNic_GoeJ-C19']",2,"['SSJ-C259', 'GoeJ-C19']"
EntNic_HiC_scaffold_2_R64,EntNic,HiC_scaffold_2,12220971,12282030,61060,"['EntNic_ORoe-C299', 'EntNic_BIJ-C30', 'EntNic_HAS-C59', 'EntNic_aaRJ-C225', 'EntNic_HHJ-C162', 'EntNic_DSJ-C190', 'EntNic_KOS-C293', 'EntNic_STF-C266', 'EntNic_KRS-C23', 'EntNic_HAS-C59', 'EntNic_KRS-C23', 'EntNic_MSJ-C2', 'EntNic_BJJ-C34', 'EntNic_SKS-C55', 'EntNic_HHJ-C162', 'EntNic_MSJ-C2', 'EntNic_KOS-C293']",12,"['ORoe-C299', 'BIJ-C30', 'HAS-C59', 'aaRJ-C225', 'HHJ-C162', 'DSJ-C190', 'KOS-C293', 'STF-C266', 'KRS-C23', 'HAS-C59', 'KRS-C23', 'MSJ-C2', 'BJJ-C34', 'SKS-C55', 'HHJ-C162', 'MSJ-C2', 'KOS-C293']"
EntNic_HiC_scaffold_2_R65,EntNic,HiC_scaffold_2,12313930,12369570,55641,"['EntNic_SUJ-C130', 'EntNic_STF-C266', 'EntNic_BRS-C268', 'EntNic_KOS-C293', 'EntNic_JHJ-C220', 'EntNic_LVJ-C76', 'EntNic_aeRoe-C36', 'EntNic_KOS-C293', 'EntNic_ULJ-C60', 'EntNic_SUJ-C130', 'EntNic_DoeJ-C27', 'EntNic_KOS-C293', 'EntNic_SBJ-C52', 'EntNic_SKS-C55']",11,"['SUJ-C130', 'STF-C266', 'BRS-C268', 'KOS-C293', 'JHJ-C220', 'LVJ-C76', 'aeRoe-C36', 'KOS-C293', 'ULJ-C60', 'SUJ-C130', 'DoeJ-C27', 'KOS-C293', 'SBJ-C52', 'SKS-C55']"
EntNic_HiC_scaffold_2_R66,EntNic,HiC_scaffold_2,12380051,12394701,14651,"['EntNic_SUJ-C130', 'EntNic_BRS-C268']",2,"['SUJ-C130', 'BRS-C268']"
EntNic_HiC_scaffold_2_R67,EntNic,HiC_scaffold_2,12444215,12454309,10095,['EntNic_LEJ-C64'],1,['LEJ-C64']
EntNic_HiC_scaffold_2_R68,EntNic,HiC_scaffold_2,12455258,12465993,10736,['EntNic_DSJ-C190'],1,['DSJ-C190']
EntNic_HiC_scaffold_2_R69,EntNic,HiC_scaffold_2,12574467,12585742,11276,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_2_R71,EntNic,HiC_scaffold_2,12623718,12644174,20457,"['EntNic_ULJ-C60', 'EntNic_DSJ-C190', 'EntNic_GSJ-C274', 'EntNic_GEJ-C42', 'EntNic_JHJ-C220', 'EntNic_SBJ-C52', 'EntNic_SHJ-C48', 'EntNic_SSJ-C259', 'EntNic_JoeJ-C252', 'EntNic_DoeJ-C27', 'EntNic_LVJ-C76']",11,"['ULJ-C60', 'DSJ-C190', 'GSJ-C274', 'GEJ-C42', 'JHJ-C220', 'SBJ-C52', 'SHJ-C48', 'SSJ-C259', 'JoeJ-C252', 'DoeJ-C27', 'LVJ-C76']"
EntNic_HiC_scaffold_2_R72,EntNic,HiC_scaffold_2,12873648,12884735,11088,['EntNic_SSJ-C259'],1,['SSJ-C259']
EntNic_HiC_scaffold_2_R74,EntNic,HiC_scaffold_2,12894469,12926939,32471,"['EntNic_SSJ-C259', 'EntNic_aaRJ-C225', 'EntNic_TOJ-C71', 'EntNic_SKJ-C216', 'EntNic_FUR-C230', 'EntNic_SKJ-C16', 'EntNic_RDJ-C344']",7,"['SSJ-C259', 'aaRJ-C225', 'TOJ-C71', 'SKJ-C216', 'FUR-C230', 'SKJ-C16', 'RDJ-C344']"
EntNic_HiC_scaffold_2_R76,EntNic,HiC_scaffold_2,12937553,13062656,125104,"['EntNic_ORoe-C299', 'EntNic_SSJ-C259', 'EntNic_GUS-C41', 'EntNic_TOJ-C71', 'EntNic_BJJ-C34', 'EntNic_LEJ-C64', 'EntNic_FUR-C230', 'EntNic_ULJ-C60', 'EntNic_HHJ-C162', 'EntNic_BIJ-C30', 'EntNic_JHJ-C220', 'EntNic_SKJ-C216', 'EntNic_SUJ-C130', 'EntNic_SKJ-C16', 'EntNic_FHJ-C38', 'EntNic_RDJ-C344', 'EntNic_SSJ-C259', 'EntNic_KLJ-C127', 'EntNic_aaRJ-C225', 'EntNic_GSJ-C274', 'EntNic_SHJ-C48', 'EntNic_JoeJ-C252', 'EntNic_RYJ-C139', 'EntNic_LEJ-C64', 'EntNic_RYJ-C139', 'EntNic_SSJ-C259', 'EntNic_SUJ-C130', 'EntNic_GoeJ-C19', 'EntNic_SSJ-C259', 'EntNic_GoeJ-C19', 'EntNic_aeRoe-C36', 'EntNic_KRS-C23', 'EntNic_STF-C266']",26,"['ORoe-C299', 'SSJ-C259', 'GUS-C41', 'TOJ-C71', 'BJJ-C34', 'LEJ-C64', 'FUR-C230', 'ULJ-C60', 'HHJ-C162', 'BIJ-C30', 'JHJ-C220', 'SKJ-C216', 'SUJ-C130', 'SKJ-C16', 'FHJ-C38', 'RDJ-C344', 'SSJ-C259', 'KLJ-C127', 'aaRJ-C225', 'GSJ-C274', 'SHJ-C48', 'JoeJ-C252', 'RYJ-C139', 'LEJ-C64', 'RYJ-C139', 'SSJ-C259', 'SUJ-C130', 'GoeJ-C19', 'SSJ-C259', 'GoeJ-C19', 'aeRoe-C36', 'KRS-C23', 'STF-C266']"
EntNic_HiC_scaffold_2_R77,EntNic,HiC_scaffold_2,13091686,13113512,21827,"['EntNic_HAS-C59', 'EntNic_SKJ-C216', 'EntNic_JHJ-C220', 'EntNic_GUS-C41', 'EntNic_SKS-C55']",5,"['HAS-C59', 'SKJ-C216', 'JHJ-C220', 'GUS-C41', 'SKS-C55']"
EntNic_HiC_scaffold_2_R78,EntNic,HiC_scaffold_2,13179149,13202394,23246,['EntNic_GUS-C41'],1,['GUS-C41']
EntNic_HiC_scaffold_2_R8,EntNic,HiC_scaffold_2,2648733,2659122,10390,"['EntNic_KRS-C23', 'EntNic_JHJ-C220', 'EntNic_HHJ-C162', 'EntNic_BRS-C268']",4,"['KRS-C23', 'JHJ-C220', 'HHJ-C162', 'BRS-C268']"
EntNic_HiC_scaffold_2_R86,EntNic,HiC_scaffold_2,13398222,13738391,340170,"['EntNic_SHJ-C48', 'EntNic_ULJ-C60', 'EntNic_RDJ-C344', 'EntNic_GSJ-C274', 'EntNic_UTJ-C22', 'EntNic_SKJ-C16', 'EntNic_SKJ-C216', 'EntNic_RYJ-C139', 'EntNic_FHJ-C38', 'EntNic_aaRJ-C225', 'EntNic_KLJ-C127', 'EntNic_GUS-C41', 'EntNic_MMS-C295', 'EntNic_JHJ-C220', 'EntNic_ORoe-C299', 'EntNic_FUR-C230', 'EntNic_LVJ-C76', 'EntNic_GoeJ-C19', 'EntNic_SKJ-C216', 'EntNic_SKJ-C16', 'EntNic_JoeJ-C252', 'EntNic_HHJ-C162', 'EntNic_VAJ-C24', 'EntNic_JEJ-C119', 'EntNic_JoeJ-C252', 'EntNic_MMS-C295', 'EntNic_ULJ-C60', 'EntNic_LVJ-C76', 'EntNic_DoeJ-C27', 'EntNic_GUS-C41', 'EntNic_SKJ-C16', 'EntNic_ORoe-C299', 'EntNic_SKJ-C216', 'EntNic_DSJ-C190', 'EntNic_HAS-C59', 'EntNic_DoeJ-C27', 'EntNic_SBJ-C52', 'EntNic_RDJ-C344', 'EntNic_BRS-C268', 'EntNic_GEJ-C42', 'EntNic_SKJ-C16', 'EntNic_HHJ-C162', 'EntNic_VAJ-C24', 'EntNic_MMS-C295', 'EntNic_DSJ-C190', 'EntNic_HHJ-C162', 'EntNic_JEJ-C119', 'EntNic_JHJ-C220', 'EntNic_SHJ-C48', 'EntNic_FHJ-C38', 'EntNic_SBJ-C52', 'EntNic_BRS-C268', 'EntNic_KOS-C293', 'EntNic_LVJ-C76', 'EntNic_SKJ-C16', 'EntNic_JHJ-C220', 'EntNic_ULJ-C60', 'EntNic_aeRoe-C36', 'EntNic_DSJ-C190', 'EntNic_STF-C266', 'EntNic_GEJ-C42', 'EntNic_KRS-C23', 'EntNic_SKJ-C216', 'EntNic_BRS-C268', 'EntNic_MMS-C295', 'EntNic_KOS-C293', 'EntNic_RYJ-C139', 'EntNic_MSJ-C2', 'EntNic_VAJ-C24', 'EntNic_VAJ-C24', 'EntNic_DSJ-C190', 'EntNic_LVJ-C76', 'EntNic_MMS-C295', 'EntNic_HHJ-C162', 'EntNic_JHJ-C220', 'EntNic_BIJ-C30', 'EntNic_HHJ-C162', 'EntNic_VAJ-C24', 'EntNic_aeRoe-C36', 'EntNic_JEJ-C119', 'EntNic_BIJ-C30', 'EntNic_JEJ-C119', 'EntNic_SKJ-C216', 'EntNic_SKJ-C16', 'EntNic_HHJ-C162', 'EntNic_DSJ-C190', 'EntNic_aaRJ-C225', 'EntNic_JHJ-C220']",34,"['SHJ-C48', 'ULJ-C60', 'RDJ-C344', 'GSJ-C274', 'UTJ-C22', 'SKJ-C16', 'SKJ-C216', 'RYJ-C139', 'FHJ-C38', 'aaRJ-C225', 'KLJ-C127', 'GUS-C41', 'MMS-C295', 'JHJ-C220', 'ORoe-C299', 'FUR-C230', 'LVJ-C76', 'GoeJ-C19', 'SKJ-C216', 'SKJ-C16', 'JoeJ-C252', 'HHJ-C162', 'VAJ-C24', 'JEJ-C119', 'JoeJ-C252', 'MMS-C295', 'ULJ-C60', 'LVJ-C76', 'DoeJ-C27', 'GUS-C41', 'SKJ-C16', 'ORoe-C299', 'SKJ-C216', 'DSJ-C190', 'HAS-C59', 'DoeJ-C27', 'SBJ-C52', 'RDJ-C344', 'BRS-C268', 'GEJ-C42', 'SKJ-C16', 'HHJ-C162', 'VAJ-C24', 'MMS-C295', 'DSJ-C190', 'HHJ-C162', 'JEJ-C119', 'JHJ-C220', 'SHJ-C48', 'FHJ-C38', 'SBJ-C52', 'BRS-C268', 'KOS-C293', 'LVJ-C76', 'SKJ-C16', 'JHJ-C220', 'ULJ-C60', 'aeRoe-C36', 'DSJ-C190', 'STF-C266', 'GEJ-C42', 'KRS-C23', 'SKJ-C216', 'BRS-C268', 'MMS-C295', 'KOS-C293', 'RYJ-C139', 'MSJ-C2', 'VAJ-C24', 'VAJ-C24', 'DSJ-C190', 'LVJ-C76', 'MMS-C295', 'HHJ-C162', 'JHJ-C220', 'BIJ-C30', 'HHJ-C162', 'VAJ-C24', 'aeRoe-C36', 'JEJ-C119', 'BIJ-C30', 'JEJ-C119', 'SKJ-C216', 'SKJ-C16', 'HHJ-C162', 'DSJ-C190', 'aaRJ-C225', 'JHJ-C220']"
EntNic_HiC_scaffold_2_R87,EntNic,HiC_scaffold_2,13743794,13780439,36646,"['EntNic_HHJ-C162', 'EntNic_DSJ-C190', 'EntNic_JHJ-C220', 'EntNic_SKJ-C16', 'EntNic_ORoe-C299', 'EntNic_HAS-C59', 'EntNic_aaRJ-C225', 'EntNic_RDJ-C344', 'EntNic_LEJ-C64', 'EntNic_SKJ-C216', 'EntNic_SUJ-C130', 'EntNic_SKS-C55', 'EntNic_TOJ-C71', 'EntNic_GSJ-C274', 'EntNic_LVJ-C76', 'EntNic_BIJ-C30', 'EntNic_SBJ-C52', 'EntNic_FUR-C230', 'EntNic_KLJ-C127', 'EntNic_JEJ-C119', 'EntNic_GEJ-C42', 'EntNic_LVJ-C76', 'EntNic_GSJ-C274', 'EntNic_KLJ-C127', 'EntNic_SHJ-C48', 'EntNic_TOJ-C71']",22,"['HHJ-C162', 'DSJ-C190', 'JHJ-C220', 'SKJ-C16', 'ORoe-C299', 'HAS-C59', 'aaRJ-C225', 'RDJ-C344', 'LEJ-C64', 'SKJ-C216', 'SUJ-C130', 'SKS-C55', 'TOJ-C71', 'GSJ-C274', 'LVJ-C76', 'BIJ-C30', 'SBJ-C52', 'FUR-C230', 'KLJ-C127', 'JEJ-C119', 'GEJ-C42', 'LVJ-C76', 'GSJ-C274', 'KLJ-C127', 'SHJ-C48', 'TOJ-C71']"
EntNic_HiC_scaffold_2_R88,EntNic,HiC_scaffold_2,13803328,13919116,115789,"['EntNic_DoeJ-C27', 'EntNic_GEJ-C42', 'EntNic_SUJ-C130', 'EntNic_SBJ-C52', 'EntNic_GSJ-C274', 'EntNic_BIJ-C30', 'EntNic_LEJ-C64', 'EntNic_HAS-C59', 'EntNic_aaRJ-C225', 'EntNic_RDJ-C344', 'EntNic_ULJ-C60', 'EntNic_SKS-C55', 'EntNic_KLJ-C127', 'EntNic_SHJ-C48', 'EntNic_SKJ-C216', 'EntNic_NOJ-C37', 'EntNic_TOJ-C71', 'EntNic_HHJ-C162', 'EntNic_SKJ-C16', 'EntNic_LVJ-C76', 'EntNic_HAS-C59', 'EntNic_BJJ-C34', 'EntNic_SBJ-C52', 'EntNic_SKJ-C16', 'EntNic_GEJ-C42', 'EntNic_NOJ-C37', 'EntNic_SUJ-C130', 'EntNic_NOJ-C37', 'EntNic_SUJ-C130', 'EntNic_SKJ-C16', 'EntNic_HHJ-C162', 'EntNic_KLJ-C127', 'EntNic_JHJ-C220', 'EntNic_GSJ-C274', 'EntNic_LVJ-C76', 'EntNic_SBJ-C52', 'EntNic_JoeJ-C252', 'EntNic_NOJ-C37', 'EntNic_BJJ-C34', 'EntNic_DoeJ-C27', 'EntNic_GSJ-C274']",23,"['DoeJ-C27', 'GEJ-C42', 'SUJ-C130', 'SBJ-C52', 'GSJ-C274', 'BIJ-C30', 'LEJ-C64', 'HAS-C59', 'aaRJ-C225', 'RDJ-C344', 'ULJ-C60', 'SKS-C55', 'KLJ-C127', 'SHJ-C48', 'SKJ-C216', 'NOJ-C37', 'TOJ-C71', 'HHJ-C162', 'SKJ-C16', 'LVJ-C76', 'HAS-C59', 'BJJ-C34', 'SBJ-C52', 'SKJ-C16', 'GEJ-C42', 'NOJ-C37', 'SUJ-C130', 'NOJ-C37', 'SUJ-C130', 'SKJ-C16', 'HHJ-C162', 'KLJ-C127', 'JHJ-C220', 'GSJ-C274', 'LVJ-C76', 'SBJ-C52', 'JoeJ-C252', 'NOJ-C37', 'BJJ-C34', 'DoeJ-C27', 'GSJ-C274']"
EntNic_HiC_scaffold_2_R89,EntNic,HiC_scaffold_2,14051341,14229785,178445,"['EntNic_RDJ-C344', 'EntNic_SKJ-C16', 'EntNic_SKJ-C216', 'EntNic_BIJ-C30', 'EntNic_aaRJ-C225', 'EntNic_SUJ-C130', 'EntNic_GSJ-C274', 'EntNic_RDJ-C344', 'EntNic_SUJ-C130', 'EntNic_LVJ-C76', 'EntNic_KLJ-C127', 'EntNic_GEJ-C42', 'EntNic_JHJ-C220', 'EntNic_SBJ-C52', 'EntNic_aaRJ-C225', 'EntNic_BIJ-C30', 'EntNic_DoeJ-C27', 'EntNic_STF-C266', 'EntNic_KRS-C23', 'EntNic_BIJ-C30', 'EntNic_aaRJ-C225', 'EntNic_ULJ-C60', 'EntNic_RDJ-C344', 'EntNic_SKJ-C16', 'EntNic_aaRJ-C225', 'EntNic_ULJ-C60', 'EntNic_SBJ-C52', 'EntNic_UTJ-C22']",17,"['RDJ-C344', 'SKJ-C16', 'SKJ-C216', 'BIJ-C30', 'aaRJ-C225', 'SUJ-C130', 'GSJ-C274', 'RDJ-C344', 'SUJ-C130', 'LVJ-C76', 'KLJ-C127', 'GEJ-C42', 'JHJ-C220', 'SBJ-C52', 'aaRJ-C225', 'BIJ-C30', 'DoeJ-C27', 'STF-C266', 'KRS-C23', 'BIJ-C30', 'aaRJ-C225', 'ULJ-C60', 'RDJ-C344', 'SKJ-C16', 'aaRJ-C225', 'ULJ-C60', 'SBJ-C52', 'UTJ-C22']"
EntNic_HiC_scaffold_2_R9,EntNic,HiC_scaffold_2,2662506,2675481,12976,"['EntNic_MSJ-C2', 'EntNic_STF-C266']",2,"['MSJ-C2', 'STF-C266']"
EntNic_HiC_scaffold_2_R91,EntNic,HiC_scaffold_2,14300767,14375871,75105,"['EntNic_BJJ-C34', 'EntNic_LEJ-C64', 'EntNic_TOJ-C71', 'EntNic_aaRJ-C225', 'EntNic_RDJ-C344', 'EntNic_SKJ-C16', 'EntNic_SKJ-C216', 'EntNic_TOJ-C71', 'EntNic_UTJ-C22', 'EntNic_DSJ-C190']",9,"['BJJ-C34', 'LEJ-C64', 'TOJ-C71', 'aaRJ-C225', 'RDJ-C344', 'SKJ-C16', 'SKJ-C216', 'TOJ-C71', 'UTJ-C22', 'DSJ-C190']"
EntNic_HiC_scaffold_2_R93,EntNic,HiC_scaffold_2,14455868,14479900,24033,['EntNic_aaRJ-C225'],1,['aaRJ-C225']
EntNic_HiC_scaffold_2_R95,EntNic,HiC_scaffold_2,14657539,14708393,50855,"['EntNic_FUR-C230', 'EntNic_SSJ-C259', 'EntNic_LEJ-C64', 'EntNic_DSJ-C190', 'EntNic_ORoe-C299', 'EntNic_JoeJ-C252', 'EntNic_TOJ-C71', 'EntNic_GUS-C41', 'EntNic_FUR-C230', 'EntNic_LVJ-C76', 'EntNic_GEJ-C42', 'EntNic_NOJ-C37', 'EntNic_SBJ-C52', 'EntNic_JHJ-C220', 'EntNic_DoeJ-C27', 'EntNic_JoeJ-C252', 'EntNic_SSJ-C259', 'EntNic_GoeJ-C19', 'EntNic_GSJ-C274', 'EntNic_SUJ-C130', 'EntNic_HHJ-C162', 'EntNic_FUR-C230', 'EntNic_LEJ-C64']",18,"['FUR-C230', 'SSJ-C259', 'LEJ-C64', 'DSJ-C190', 'ORoe-C299', 'JoeJ-C252', 'TOJ-C71', 'GUS-C41', 'FUR-C230', 'LVJ-C76', 'GEJ-C42', 'NOJ-C37', 'SBJ-C52', 'JHJ-C220', 'DoeJ-C27', 'JoeJ-C252', 'SSJ-C259', 'GoeJ-C19', 'GSJ-C274', 'SUJ-C130', 'HHJ-C162', 'FUR-C230', 'LEJ-C64']"
EntNic_HiC_scaffold_2_R96,EntNic,HiC_scaffold_2,14724215,14789287,65073,"['EntNic_aeRoe-C36', 'EntNic_LEJ-C64', 'EntNic_BRS-C268', 'EntNic_MMS-C295', 'EntNic_BJJ-C34', 'EntNic_TOJ-C71', 'EntNic_NOJ-C37', 'EntNic_JHJ-C220', 'EntNic_LVJ-C76', 'EntNic_GSJ-C274', 'EntNic_DoeJ-C27', 'EntNic_SBJ-C52', 'EntNic_ULJ-C60', 'EntNic_BIJ-C30', 'EntNic_LEJ-C64', 'EntNic_SUJ-C130', 'EntNic_TOJ-C71', 'EntNic_FUR-C230', 'EntNic_GoeJ-C19', 'EntNic_SHJ-C48', 'EntNic_JoeJ-C252', 'EntNic_UTJ-C22', 'EntNic_KLJ-C127', 'EntNic_SSJ-C259', 'EntNic_SKJ-C216', 'EntNic_SKJ-C16']",24,"['aeRoe-C36', 'LEJ-C64', 'BRS-C268', 'MMS-C295', 'BJJ-C34', 'TOJ-C71', 'NOJ-C37', 'JHJ-C220', 'LVJ-C76', 'GSJ-C274', 'DoeJ-C27', 'SBJ-C52', 'ULJ-C60', 'BIJ-C30', 'LEJ-C64', 'SUJ-C130', 'TOJ-C71', 'FUR-C230', 'GoeJ-C19', 'SHJ-C48', 'JoeJ-C252', 'UTJ-C22', 'KLJ-C127', 'SSJ-C259', 'SKJ-C216', 'SKJ-C16']"
EntNic_HiC_scaffold_2_R97,EntNic,HiC_scaffold_2,14976340,15006397,30058,"['EntNic_MMS-C295', 'EntNic_JHJ-C220']",2,"['MMS-C295', 'JHJ-C220']"
EntNic_HiC_scaffold_3_R100,EntNic,HiC_scaffold_3,19037446,19084958,47513,"['EntNic_BIJ-C30', 'EntNic_FUR-C230', 'EntNic_SKJ-C16', 'EntNic_SUJ-C130', 'EntNic_RDJ-C344', 'EntNic_BRS-C268']",6,"['BIJ-C30', 'FUR-C230', 'SKJ-C16', 'SUJ-C130', 'RDJ-C344', 'BRS-C268']"
